Date,Open,High,Low,Close,Adj Close,Volume
2018/7/18,166.229996,167.050003,164.25,165.029999,160.278915,1641300
2018/7/19,163.949997,165.330002,162.690002,165.259995,160.502289,1553400
2018/7/20,163.179993,166.350006,163.149994,165.580002,160.813095,1326500
2018/7/23,164.419998,164.809998,161.75,161.899994,157.239029,1745200
2018/7/24,162.619995,164,162.410004,163.339996,158.637573,1685100
2018/7/25,164.830002,166,162.960007,165.809998,161.036469,1562100
2018/7/26,162.770004,167.389999,162.309998,166.449997,161.658051,2223000
2018/7/27,166.520004,167.929993,165.570007,166.429993,161.638611,1470800
2018/7/30,166.429993,167.850006,165,165.339996,160.580002,1268200
2018/7/31,165.779999,167.960007,165.580002,167.5,162.677811,1673600
2018/8/1,167.589996,167.929993,164.649994,165.479996,160.715958,1447600
2018/8/2,164.100006,164.520004,162.910004,163.919998,159.200867,1597600
2018/8/3,163.130005,164.419998,163.050003,164.210007,160.289276,1050100
2018/8/6,154.259995,158.800003,153.520004,157.960007,154.188492,3928400
2018/8/7,158.970001,159.839996,156.470001,157.029999,153.280701,2552900
2018/8/8,157.410004,157.960007,156.490005,157.050003,153.300201,1740900
2018/8/9,157,158.25,156.240005,157.149994,153.397842,1003300
2018/8/10,155.830002,155.830002,154.130005,154.789993,151.094162,1303700
2018/8/13,155.490005,156,153.589996,154.320007,150.635391,1337500
2018/8/14,155.330002,155.820007,154.509995,155.339996,151.631027,1612000
2018/8/15,154.130005,154.720001,152.520004,154.630005,150.938004,1352200
2018/8/16,155.699997,155.940002,154.330002,154.529999,150.840378,1102400
2018/8/17,154.160004,156.25,154.160004,156.039993,152.314331,1662800
2018/8/20,156.639999,158.699997,156.639999,158.289993,154.51059,1161100
2018/8/21,158.539993,159.25,157.960007,158.320007,154.539902,935200
2018/8/22,157.910004,158.240005,154.929993,155.020004,151.318695,1229200
2018/8/23,155,155.740005,154.089996,154.899994,151.201538,840400
2018/8/24,155.410004,156.509995,154.520004,156.210007,152.480286,708000
2018/8/27,156.970001,158.240005,156.880005,158.050003,154.276337,674200
2018/8/28,158.5,159.100006,157.580002,158.350006,154.569183,1078100
2018/8/29,158.539993,159.660004,157.789993,159.5,155.691711,685700
2018/8/30,159.070007,159.350006,157.259995,157.889999,154.120163,805700
2018/8/31,158.149994,159.059998,157.460007,158.190002,154.412994,1057800
2018/9/4,157.869995,157.990005,155.119995,156.179993,152.450974,1577700
2018/9/5,155.869995,156.960007,155.539993,156.139999,152.411957,1736100
2018/9/6,156.529999,157.690002,155.330002,156.669998,152.929276,897600
2018/9/7,156.339996,156.369995,154.570007,155.029999,151.328445,1225600
2018/9/10,155.800003,156.470001,155.339996,155.869995,152.148392,645300
2018/9/11,155.570007,157.440002,154.559998,157.080002,153.329498,1247500
2018/9/12,156.960007,157.690002,156.429993,156.600006,152.860962,799700
2018/9/13,158.070007,159.330002,157.289993,159.190002,155.389114,867900
2018/9/14,159.679993,160.070007,156.839996,156.990005,153.241653,1675500
2018/9/17,157.160004,159.080002,156.970001,158.020004,154.247055,1529500
2018/9/18,158.580002,159.139999,157.910004,158.169998,154.393448,1104600
2018/9/19,162.75,166.639999,162.75,164.369995,160.445419,2689100
2018/9/20,165.369995,166.679993,163.929993,166.210007,162.241501,1624200
2018/9/21,166.970001,167.949997,165.75,166.5,162.524582,2323000
2018/9/24,165.990005,167.25,163.919998,164,160.084274,1609000
2018/9/25,163.740005,164.809998,162.880005,163.059998,159.166733,1273900
2018/9/26,162.710007,164.270004,161.899994,162.580002,158.698181,1309300
2018/9/27,163,163.789993,161.940002,162.330002,158.454163,1314300
2018/9/28,160.699997,162.139999,160.110001,160.729996,156.892334,1302400
2018/10/1,165.580002,169.100006,165.289993,168.869995,164.838013,2329700
2018/10/2,166.259995,169.259995,165.429993,169.029999,164.994171,1652300
2018/10/3,169.75,169.75,167.179993,167.570007,163.569031,950500
2018/10/4,166.820007,167,163.380005,165.830002,161.87056,1720100
2018/10/5,164.149994,165.740005,163.649994,164.240005,160.318527,1538700
2018/10/8,163.490005,164.910004,162.869995,164.309998,160.386871,1109000
2018/10/9,162.899994,163.740005,161,161.179993,157.331589,1510400
2018/10/10,161.210007,161.600006,157.940002,158.009995,154.237305,2222200
2018/10/11,157.929993,158.210007,153.770004,154.259995,150.576828,1977000
2018/10/12,156.820007,157.779999,155.330002,156.240005,152.509552,1840700
2018/10/15,156.610001,159.289993,155.990005,156.789993,153.046402,2161500
2018/10/16,157.720001,160.839996,157.220001,160.669998,156.833771,1297500
2018/10/17,161.699997,162.25,159.089996,159.789993,155.974777,1540700
2018/10/18,167.080002,167.520004,159.479996,161.360001,157.507294,3739600
2018/10/19,161.460007,163.059998,159.289993,159.850006,156.033386,3012000
2018/10/22,165.229996,168.949997,160.520004,166.880005,162.895523,7591100
2018/10/23,164.839996,165.940002,161.600006,164.169998,160.250214,4959200
2018/10/24,161.740005,164,160.779999,161.229996,157.380402,5610900
2018/10/25,162.759995,166.360001,162.429993,165,161.060394,5105400
2018/10/26,163.710007,167.110001,163.440002,164.940002,161.001846,35352000
2018/10/29,166.220001,169.160004,164.589996,165.490005,161.538712,14032500
2018/10/30,166.110001,167.669998,162.740005,164.5,160.572327,57375600
2018/10/31,161.740005,165.600006,161.309998,165.470001,161.519165,18032200
2018/11/1,164.660004,165.479996,161.940002,162,158.132034,11423500
2018/11/2,160.660004,161.809998,155.440002,159.839996,156.02359,6835100
2018/11/5,157.649994,162.190002,157.449997,161.990005,158.122269,4477400
2018/11/6,161.830002,166.350006,161.669998,165.529999,161.577744,2510600
2018/11/7,164.539993,166.850006,164.229996,166.850006,162.866226,7626300
2018/11/8,164.5,166.149994,162.929993,165.300003,161.353241,4010000
2018/11/9,162.990005,163.940002,160.550003,161.520004,157.663483,3249100
2018/11/12,160.059998,162.300003,158.910004,159.220001,155.418411,1990800
2018/11/13,160.220001,160.330002,156.529999,156.929993,153.18306,2507100
2018/11/14,158.190002,158.240005,153,153.360001,149.698318,2338700
2018/11/15,156.089996,156.300003,152.559998,155.179993,151.474838,2759400
2018/11/16,153.740005,158.460007,153.399994,158.080002,154.305603,2726800
2018/11/19,158.610001,161.449997,158.440002,159.5,155.691711,2464700
2018/11/20,157.490005,160.190002,157.240005,157.869995,154.100632,2151600
2018/11/21,159.240005,161.240005,158.550003,159.059998,155.262222,2070900
2018/11/23,156.860001,158.009995,156.020004,156.190002,152.460754,963600
2018/11/26,157.039993,158.220001,156.880005,157.320007,153.563766,2678200
2018/11/27,155.660004,156.649994,151.520004,152.550003,148.907669,2525900
2018/11/28,153.529999,156.479996,151.699997,156.289993,152.55835,1808800
2018/11/29,155.509995,159.839996,155.350006,159.309998,155.506256,2901300
2018/11/30,157.020004,160.610001,156.940002,159.050003,155.252457,3944100
2018/12/3,162.300003,164.419998,159.919998,164.350006,160.425919,3177200
2018/12/4,163.949997,164.289993,160.449997,160.830002,156.989975,2746100
2018/12/6,158.529999,159.020004,153,155.979996,152.255768,4785400
2018/12/7,156.220001,158.520004,152.360001,152.720001,149.073593,2518700
2018/12/10,156.029999,157.539993,154.110001,156.910004,153.163559,2540400
2018/12/11,161.160004,162.460007,156.649994,157.460007,153.700424,2552900
2018/12/12,161.649994,162.139999,159.460007,160.550003,156.71666,2402600
2018/12/13,160.399994,161.300003,157.300003,158.089996,154.315384,2456700
2018/12/14,157.380005,158.470001,156.050003,156.929993,153.18306,2360800
2018/12/17,157.190002,159.440002,155.589996,157.330002,154.385162,3148600
2018/12/18,158.419998,158.889999,156.630005,157.610001,154.659912,2147000
2018/12/19,157.399994,158.5,155.210007,155.830002,152.913239,2618700
2018/12/20,154.479996,156.399994,152.440002,154.050003,151.16655,3398900
2018/12/21,156.009995,157.479996,153.029999,153.110001,150.244141,5452000
2018/12/24,152.699997,153.410004,148.130005,148.130005,145.357346,2086800
2018/12/26,148.75,152.770004,145.949997,152.740005,149.881088,2591500
2018/12/27,152.050003,156.410004,150.600006,156.410004,153.482376,2867000
2018/12/28,157.100006,158.559998,155.039993,156.309998,153.384232,1586100
2018/12/31,156.229996,157,153.940002,156.039993,153.119278,1853900
2019/1/2,153.529999,158.160004,153.520004,157.199997,154.257584,1716400
2019/1/3,154.059998,154.350006,151.929993,152.289993,149.439468,1775500
2019/1/4,153.830002,157.619995,153.360001,156.630005,153.698257,1801300
2019/1/7,155.779999,158.039993,155.149994,156.490005,153.560867,1830200
2019/1/8,156.089996,158.559998,155.199997,158.149994,155.189804,2207300
2019/1/9,156.729996,159.529999,156.330002,158.460007,155.494003,2099900
2019/1/10,158.699997,161.979996,158.350006,161.850006,158.820557,2093900
2019/1/11,160.559998,160.759995,159.369995,160.210007,157.211258,1380400
2019/1/14,158.369995,159.5,157.699997,158.020004,155.062241,2004800
2019/1/15,156.839996,157.869995,156.539993,157.229996,154.287033,2110700
2019/1/16,157.529999,158.419998,157.080002,157.240005,154.296844,1382100
2019/1/17,156.399994,157.649994,156.210007,157.259995,154.316467,2176500
2019/1/18,158.759995,161.449997,158.009995,160.789993,157.780396,2494800
2019/1/22,161.610001,161.779999,159.690002,160.839996,157.829453,1699100
2019/1/23,160.570007,161.089996,157.460007,158.929993,155.9552,1569500
2019/1/24,157.610001,157.910004,156.429993,157.369995,154.424408,2528000
2019/1/25,158.690002,160.110001,158.639999,158.839996,155.866882,1242700
2019/1/28,157.779999,158.389999,156.880005,158.210007,155.248688,1422500
2019/1/29,159.570007,162,159.350006,161.220001,158.202347,1558300
2019/1/30,161.789993,163.75,161.160004,162.919998,159.870529,1113500
2019/1/31,161.179993,163.419998,159.630005,163.009995,159.958832,1645900
2019/2/1,163.910004,165.899994,163.460007,165.759995,162.657349,1324300
2019/2/4,165.479996,165.690002,163.220001,163.5,160.439667,2106500
2019/2/5,165.259995,165.990005,163.800003,164.990005,161.901779,2358600
2019/2/6,163.949997,164.619995,163.039993,163.419998,160.36116,1124800
2019/2/7,161.75,162.240005,159.429993,160.690002,157.682251,1361000
2019/2/8,160.070007,161.610001,159.080002,161.220001,158.202347,1557900
2019/2/11,161.059998,161.619995,160.630005,161.350006,158.329926,1128400
2019/2/12,164.130005,167.550003,163.889999,167.529999,164.394226,1772000
2019/2/13,167.089996,168.490005,166.789993,167.380005,164.24704,1599300
2019/2/14,166.649994,167.600006,165.929993,166.5,163.383514,1104100
2019/2/15,170.539993,170.710007,167.770004,168.539993,165.385315,2573600
2019/2/19,168,168.779999,167.559998,167.860001,164.718063,2221200
2019/2/20,167.589996,171.009995,167.589996,170.300003,167.112396,2574800
2019/2/21,170.979996,172.300003,170.539993,171.399994,168.191788,1736500
2019/2/22,172.240005,173.740005,171.550003,173.5,170.252502,1075700
2019/2/25,173.889999,175.009995,173.389999,174.619995,171.351517,1526800
2019/2/26,173.789993,174.889999,173.449997,173.910004,170.654816,1739200
2019/2/27,173.399994,175.119995,172.630005,174.5,171.233765,1451800
2019/2/28,174.809998,174.929993,173.100006,173.240005,169.997345,1698300
2019/3/1,176.360001,176.729996,167.860001,168.380005,165.228333,3033500
2019/3/4,168.350006,168.910004,166.070007,168.699997,165.542328,1738100
2019/3/5,168.350006,169.940002,168.350006,168.440002,165.287201,1205900
2019/3/6,168.839996,169.679993,168.210007,169.130005,165.964279,986800
2019/3/7,169.360001,169.360001,166.820007,167.470001,165.189987,1450100
2019/3/8,168.75,169.520004,167.759995,169.460007,167.152893,1558400
2019/3/11,169.479996,171.309998,169.419998,171.279999,168.94809,1188800
2019/3/12,171.779999,172.899994,171.389999,172.320007,169.973953,1309200
2019/3/13,174.009995,175.509995,173.639999,174.389999,172.015762,1538500
2019/3/14,174.25,174.440002,173.169998,174.210007,171.838226,1033200
2019/3/15,176.279999,176.960007,174.429993,176.429993,174.027969,3661400
2019/3/18,174.75,174.949997,173.429993,174.550003,172.173584,1220400
2019/3/19,175.350006,175.789993,172.619995,173.580002,171.216782,1251600
2019/3/20,175.350006,176.869995,174.360001,176.630005,174.225281,1536400
2019/3/21,174.339996,175.830002,173.699997,175.100006,172.716095,1146300
2019/3/22,172.100006,172.759995,169.190002,169.860001,167.54744,1384000
2019/3/25,170.970001,171.919998,169.559998,170,167.685532,1349700
2019/3/26,170.889999,171.300003,169.690002,170.979996,168.652191,1408100
2019/3/27,169.460007,170.050003,168.690002,169.479996,167.172607,1821400
2019/3/28,170.960007,173.850006,170.729996,173.699997,171.335144,1892500
2019/3/29,175.350006,176.100006,173.880005,175.929993,173.53479,2158100
2019/4/1,176.839996,178.179993,176,176.580002,174.175949,1791900
2019/4/2,177.330002,178.179993,176.690002,178.020004,175.596344,1179700
2019/4/3,181.149994,184.529999,180.630005,182.740005,180.252106,2379600
2019/4/4,183.570007,184.039993,182.419998,183.899994,181.396271,1471400
2019/4/5,184.589996,185.429993,183.979996,184.619995,182.106476,1403400
2019/4/8,185.899994,185.919998,184.149994,184.839996,182.323502,1138500
2019/4/9,185.050003,185.050003,182.75,182.899994,180.409897,1388200
2019/4/10,183.389999,183.589996,179.820007,181.020004,178.555496,2443700
2019/4/11,181.679993,181.809998,179.770004,179.850006,177.401428,1916400
2019/4/12,180.800003,181.130005,180.139999,180.350006,177.894623,1914500
2019/4/15,180.139999,180.429993,179.139999,180.139999,177.687485,1448000
2019/4/16,180.080002,180.679993,178.800003,180.619995,178.16095,1749700
2019/4/17,180.639999,181.860001,179.399994,179.910004,177.460632,1663300
2019/4/18,180.119995,180.789993,179.669998,180.399994,177.943924,1547300
2019/4/22,179.850006,180.800003,178.830002,178.899994,176.46434,1002100
2019/4/23,178.649994,179.720001,178.550003,179.330002,176.888504,1796500
2019/4/24,179.009995,179.509995,177.509995,177.619995,175.201782,1780200
2019/4/25,176.220001,176.75,174.919998,176.279999,173.880035,2229900
2019/4/26,175.440002,178.259995,175.369995,178.259995,175.833054,1483900
2019/4/29,176.789993,178.259995,176.490005,177.100006,174.688889,1195400
2019/4/30,177.869995,180.559998,177.389999,180.259995,177.805847,1404200
2019/5/1,179.889999,181.199997,178.009995,178.289993,175.862656,1018300
2019/5/2,177.929993,180.490005,177.270004,180.490005,178.032715,1691000
2019/5/3,179.679993,181.470001,179.240005,180.960007,178.496338,1248900
2019/5/6,177.830002,179.330002,177.809998,178.630005,176.198044,1407000
2019/5/7,176.580002,176.869995,172.910004,174.570007,172.193329,2049600
2019/5/8,174.429993,177.529999,174.240005,176.539993,174.13649,1264600
2019/5/9,173.199997,174.710007,171.600006,173.350006,170.989929,1999500
2019/5/10,174.630005,182.220001,174.270004,181.589996,179.117737,2511800
2019/5/13,179.740005,181.009995,177.820007,180.679993,178.220108,2328500
2019/5/14,180.309998,182.360001,179.779999,180.919998,178.456863,2029300
2019/5/15,178.570007,182.369995,178.320007,180.860001,178.397675,1184200
2019/5/16,185.089996,188.970001,184.5,187.649994,185.09523,1866600
2019/5/17,188.190002,189.449997,186.889999,189,186.426865,1737900
2019/5/20,186,187.169998,184.649994,185.259995,182.737762,1383700
2019/5/21,186.759995,187.440002,186.149994,187.270004,184.720413,1051500
2019/5/22,187.869995,189.720001,187.179993,188.240005,185.6772,1334800
2019/5/23,185.889999,187.039993,184.470001,185.080002,182.560226,1318500
2019/5/24,187.369995,188.149994,185.850006,187.860001,185.302383,1025300
2019/5/28,186.940002,187.779999,183.729996,184.309998,181.800705,1483100
2019/5/29,181.460007,183.130005,181.210007,183.009995,180.518402,1405400
2019/5/30,182.919998,184.210007,182.770004,183.410004,180.912964,1042000
2019/5/31,180.300003,181.410004,179.869995,180.550003,178.945618,1757200
2019/6/3,181.470001,187.410004,181.199997,187.279999,185.615799,2882600
2019/6/4,187.809998,191.350006,185.679993,191.350006,189.649628,3115200
2019/6/5,191.350006,192.800003,190.490005,192.75,191.037186,3708800
2019/6/6,194.309998,198.059998,193.690002,197.350006,195.596329,3468200
2019/6/7,200.149994,201.110001,197.630005,200.050003,198.272324,3613300
2019/6/10,200.119995,202,198.229996,200.419998,198.639038,1197400
2019/6/11,201.199997,201.820007,199.720001,200.789993,199.005737,1720000
2019/6/12,201.580002,202.279999,200.970001,201.690002,199.897751,1956300
2019/6/13,203.479996,203.889999,201.639999,202.740005,200.938431,2855100
2019/6/14,202.660004,203.229996,201.429993,202.710007,200.908691,1524000
2019/6/17,202.929993,203.610001,201.039993,201.259995,199.471558,1757200
2019/6/18,204.179993,204.759995,202.710007,204.020004,202.207047,2006900
2019/6/19,202.240005,202.470001,199.139999,200.589996,198.807526,1944700
2019/6/20,203.649994,203.710007,201.5,202.339996,200.541962,1703300
2019/6/21,202.639999,202.990005,202.029999,202.130005,200.333832,3770300
2019/6/24,202.490005,203.869995,202.029999,203.380005,201.572739,1092500
2019/6/25,204.320007,204.320007,202.710007,202.800003,200.997894,1118800
2019/6/26,202.050003,202.309998,200.559998,200.600006,198.817444,1369900
2019/6/27,198.699997,199.949997,198.460007,199.529999,197.756943,1532100
2019/6/28,199.600006,201.720001,199.119995,200.800003,199.015656,6440600
2019/7/1,203.020004,203.190002,201.509995,203,201.196121,1113300
2019/7/2,202.009995,203.970001,201.529999,203.539993,201.731293,1722400
2019/7/3,202,203.610001,201.710007,203.610001,201.80069,939500
2019/7/5,201.100006,203.169998,200.100006,202.429993,200.631165,1741300
2019/7/8,201.050003,203.639999,200.880005,201.669998,199.877914,1277100
2019/7/9,202.419998,202.610001,200.710007,200.970001,199.184143,1160700
2019/7/10,202.080002,202.649994,201.460007,201.770004,199.977051,1062000
2019/7/11,201.440002,203.059998,201.029999,202.809998,201.007782,1225200
2019/7/12,203.759995,204.720001,202.979996,203.979996,202.167389,1027600
2019/7/15,204.190002,205.100006,203.710007,204.070007,202.256607,869000
2019/7/16,204.130005,205.550003,202.449997,202.589996,200.789749,1073700
2019/7/17,203.539993,203.850006,201.759995,201.820007,200.026611,986700
2019/7/18,202.800003,203.679993,201.820007,203.639999,201.830429,1067500
2019/7/19,202.990005,204.610001,202.630005,203.380005,201.572739,1228300
2019/7/22,204.589996,204.990005,203.169998,203.580002,201.77095,653400
2019/7/23,204.830002,206.820007,204.190002,206.820007,204.982162,1064800
2019/7/24,204.059998,204.190002,202.199997,202.75,200.948334,1102800
2019/7/25,200.389999,200.679993,196.529999,199.889999,198.113739,2084900
