Date,Year,Open,High,Low,Close,Adj Close,Volume
2017/11/29,2017,156.270004,156.270004,154.330002,155.169998,148.346466,1301700
2017/11/30,2017,155.800003,155.970001,153.240005,153.919998,147.151428,3178300
2017/12/1,2017,153.729996,153.869995,151.529999,151.869995,145.191589,2270100
2017/12/4,2017,153.309998,154.360001,153,153.360001,146.616043,2300600
2017/12/5,2017,153.25,153.740005,152.710007,153.080002,146.348358,1308100
2017/12/6,2017,151.740005,152.039993,150.240005,150.389999,144.520126,1421200
2017/12/7,2017,150.630005,151.339996,150.279999,150.960007,145.067886,1647000
2017/12/8,2017,152.089996,152.320007,151.160004,151.410004,145.50032,1424900
2017/12/11,2017,152.100006,152.75,151.779999,152.259995,146.317123,3109400
2017/12/12,2017,151.919998,152.710007,150.809998,151.339996,145.433014,1508000
2017/12/13,2017,152.350006,152.350006,150.759995,151.270004,145.365799,1183600
2017/12/14,2017,151.410004,151.550003,148.75,149.139999,143.318909,2503200
2017/12/15,2017,149.660004,149.949997,148.779999,149.600006,143.760956,3631100
2017/12/18,2017,150.520004,153.449997,150.5,153.330002,147.345383,2350000
2017/12/19,2017,154.220001,154.509995,153.320007,154.169998,148.152557,1811200
2017/12/20,2017,154.619995,154.770004,153.740005,154.009995,147.998825,987300
2017/12/21,2017,154.470001,154.699997,153.649994,154.100006,148.085327,1363300
2017/12/22,2017,154.419998,154.610001,153.350006,153.839996,147.835449,509500
2017/12/26,2017,153.770004,153.770004,152.330002,152.610001,146.653488,1960800
2017/12/27,2017,153.070007,154.320007,152.75,154.190002,148.171799,1574900
2017/12/28,2017,154.419998,155.419998,153.729996,155.289993,149.228851,905800
2017/12/29,2017,155.149994,155.75,154.160004,154.679993,148.64267,1924300
2018/1/2,2018,154.759995,156.350006,153.309998,156.190002,150.093735,1067600
2018/1/3,2018,156.029999,157.690002,155.679993,157.5,151.352615,1427900
2018/1/4,2018,159.389999,161.339996,158.869995,159.970001,153.726196,1896800
2018/1/5,2018,161.770004,162.339996,160.559998,161.369995,155.071579,1699500
2018/1/8,2018,161.110001,161.649994,160.460007,161.309998,155.013901,936700
2018/1/9,2018,162.339996,164.490005,161.960007,162.880005,156.522629,3366400
2018/1/10,2018,162.699997,163.169998,161.5,162.619995,156.272766,2416800
2018/1/11,2018,164.110001,166.080002,163.309998,163.809998,157.416321,2007100
2018/1/12,2018,164.059998,165.119995,163.25,164.149994,157.743057,2644400
2018/1/16,2018,164.5,165.229996,160.220001,162.100006,155.773071,2754100
2018/1/17,2018,163.550003,164.229996,161.460007,163.460007,157.080002,1751900
2018/1/18,2018,162.979996,164.509995,161.399994,161.5,155.196487,1746700
2018/1/19,2018,162.199997,162.350006,161.289993,161.880005,155.561691,1678800
2018/1/22,2018,161.570007,161.699997,159.610001,160.619995,154.350845,1523400
2018/1/23,2018,159.660004,160.809998,158.509995,159.229996,153.015076,1775300
2018/1/24,2018,159.100006,162.039993,158.979996,160.869995,154.59108,3701100
2018/1/25,2018,166.259995,166.949997,161.800003,163.350006,156.974274,3391800
2018/1/26,2018,163.690002,166.240005,162.179993,165.690002,159.222946,1870000
2018/1/29,2018,165.199997,166.130005,160.710007,162.830002,156.474564,2982800
2018/1/30,2018,162.699997,162.940002,160.660004,160.720001,154.44693,2007700
2018/1/31,2018,161.429993,162.330002,160.039993,161.490005,155.18689,3570500
2018/2/1,2018,159.839996,160.899994,158.929993,159.830002,153.591644,1520800
2018/2/2,2018,156.720001,157.350006,154.949997,155.050003,148.998245,2086200
2018/2/5,2018,154.020004,156.839996,150.029999,150.320007,144.45285,2593900
2018/2/6,2018,150.149994,156.389999,148.020004,155.309998,149.248108,3718100
2018/2/7,2018,154.559998,154.779999,150,150.009995,144.154953,2248000
2018/2/8,2018,149.880005,150.619995,144.050003,144.070007,138.446808,2054300
2018/2/9,2018,145.289993,150.630005,144.699997,149.479996,143.645645,3116200
2018/2/12,2018,150.869995,154.979996,150.5,153.75,147.748962,3099700
2018/2/13,2018,152.729996,154.449997,152.080002,153.830002,147.825867,1402800
2018/2/14,2018,152.25,156.240005,152,155.070007,149.017487,1622000
2018/2/15,2018,156.270004,156.309998,153.119995,155.800003,149.718964,1634200
2018/2/16,2018,154.550003,155.130005,153.199997,153.610001,147.614456,1589400
2018/2/20,2018,152.25,154.259995,151.639999,153.600006,147.604828,2590500
2018/2/21,2018,153.470001,155.740005,152.740005,152.740005,146.778412,1834100
2018/2/22,2018,153.869995,154.960007,153.139999,153.669998,147.672119,1627100
2018/2/23,2018,154.309998,155.740005,152.550003,155.619995,149.54599,1593400
2018/2/26,2018,155.440002,155.979996,153.660004,155.830002,149.747803,1018600
2018/2/27,2018,154.899994,155.320007,153.550003,154,147.989212,1239400
2018/2/28,2018,154.149994,154.5,149.660004,149.75,143.905106,1541700
2018/3/1,2018,149.210007,150.080002,146.589996,147.919998,142.146515,1918000
2018/3/2,2018,147.240005,149.979996,146.649994,149.429993,143.597595,1420600
2018/3/5,2018,148.809998,153.419998,148.509995,152.740005,146.778412,1852900
2018/3/6,2018,153.059998,154.669998,151.770004,153.649994,148.454742,1470000
2018/3/7,2018,152.550003,155.800003,152.309998,155.100006,149.855728,1821700
2018/3/8,2018,155.740005,158.089996,155.440002,157.880005,152.541702,2190900
2018/3/9,2018,157.949997,160.179993,157.149994,160.089996,154.676956,1340300
2018/3/12,2018,162.649994,163.470001,160.119995,161.110001,155.662506,1787800
2018/3/13,2018,161.880005,161.990005,159.070007,160.369995,154.947479,1678500
2018/3/14,2018,160.940002,161.240005,157.479996,157.539993,152.213196,1611600
2018/3/15,2018,157.589996,158.429993,155.550003,155.669998,150.406448,1491600
2018/3/16,2018,154.649994,155.339996,153.149994,154.320007,149.102081,2276000
2018/3/19,2018,150.259995,152.309998,148.550003,149.580002,144.522369,2058400
2018/3/20,2018,150.580002,151.139999,149.869995,150.220001,145.140701,837700
2018/3/21,2018,150.600006,152.880005,149.990005,151.710007,146.580322,826700
2018/3/22,2018,150.059998,150.669998,145.899994,146.089996,141.150345,1351300
2018/3/23,2018,146.850006,147.550003,142.139999,142.550003,137.730057,1232100
2018/3/26,2018,145,146.460007,143.669998,146.110001,141.169693,1068200
2018/3/27,2018,146.179993,147.149994,143.149994,144.110001,139.237305,856500
2018/3/28,2018,144.449997,144.820007,141.360001,142.160004,137.353271,1236200
2018/3/29,2018,140.660004,145.360001,140.259995,144.300003,139.420868,1461000
2018/4/2,2018,144.020004,144.860001,140.610001,142.100006,137.295273,2028000
2018/4/3,2018,141.970001,144.240005,141.399994,143.639999,138.783188,1079000
2018/4/4,2018,141.119995,145.300003,140,145.020004,140.116501,1132800
2018/4/5,2018,146,147.830002,145.330002,146.710007,141.74939,988100
2018/4/6,2018,145.389999,146.520004,142.339996,143.179993,138.338745,1188600
2018/4/9,2018,144.050003,145.940002,142.809998,143.949997,139.082718,1231700
2018/4/10,2018,146.149994,148.190002,145.089996,146.690002,141.730057,1089400
2018/4/11,2018,145.240005,145.669998,144.100006,144.600006,139.710754,890700
2018/4/12,2018,145.410004,147.669998,144.789993,146.919998,141.952286,1001200
2018/4/13,2018,147.350006,147.759995,145.809998,146.529999,141.575485,716500
2018/4/16,2018,148,151.199997,147.009995,151.199997,146.08757,2211500
2018/4/17,2018,151.949997,155.160004,150.710007,154.919998,149.681778,2268500
2018/4/18,2018,154.809998,154.940002,153.039993,153.25,148.068268,971000
2018/4/19,2018,152.850006,152.850006,150.419998,151.559998,146.435394,839000
2018/4/20,2018,151.259995,151.360001,149.649994,150.679993,145.585159,974700
2018/4/23,2018,149.539993,150.729996,149.089996,150.360001,145.275955,865900
2018/4/24,2018,150.669998,151.240005,144.899994,146.779999,141.817017,1221000
2018/4/25,2018,152.440002,153.169998,148.580002,149.75,144.6866,2062400
2018/4/26,2018,151.440002,156.679993,150.080002,155.990005,150.715622,3037100
2018/4/27,2018,156,156.220001,151.779999,153.229996,148.04895,1734000
2018/4/30,2018,153.850006,153.850006,151.949997,152.520004,147.362946,1411300
2018/5/1,2018,152.050003,153.380005,151.059998,153.300003,148.116577,985100
2018/5/2,2018,153.889999,154.020004,150.789993,151.240005,146.126221,1591800
2018/5/3,2018,151.320007,154.220001,150.460007,152.839996,147.672119,1537900
2018/5/4,2018,151.619995,155.210007,151.330002,154.570007,149.343613,1066500
2018/5/7,2018,155.850006,157.050003,154.649994,155.259995,150.0103,897100
2018/5/8,2018,154.449997,155,153.320007,154,148.792908,1041200
2018/5/9,2018,154.979996,156.289993,153.240005,155.509995,150.251862,1365000
2018/5/10,2018,156.100006,157.990005,155.880005,157.050003,151.739777,1250200
2018/5/11,2018,156.929993,158.990005,156.520004,157.630005,152.30014,1166100
2018/5/14,2018,158.25,158.779999,157.389999,158.449997,153.092438,1150300
2018/5/15,2018,157.929993,158.649994,157.130005,158.580002,153.218033,1344600
2018/5/16,2018,158.460007,159.809998,158.130005,159,153.62384,1273400
2018/5/17,2018,159.009995,160.169998,158.520004,159.860001,154.454773,1520500
2018/5/18,2018,159.270004,160.360001,159.139999,159.539993,154.145584,1882500
2018/5/21,2018,160.550003,161.259995,160,160.470001,155.044144,746800
2018/5/22,2018,160.720001,161.690002,159.070007,159.210007,153.826736,1044300
2018/5/23,2018,158.259995,158.970001,157.100006,158.669998,153.304993,1375900
2018/5/24,2018,159.179993,159.270004,156.75,157.5,152.174561,1282400
2018/5/25,2018,156.869995,157.449997,155.550003,157.070007,151.759094,1094600
2018/5/29,2018,155.919998,156.550003,153.25,153.309998,148.126205,1318000
2018/5/30,2018,154.470001,156.660004,154.080002,156.490005,151.198715,1223300
2018/5/31,2018,156.809998,157.149994,155.460007,156.259995,150.976486,2504700
2018/6/1,2018,157.600006,158.529999,156.610001,157.800003,152.464417,1025200
2018/6/4,2018,158.5,158.919998,157.270004,157.529999,152.203552,641200
2018/6/5,2018,158.869995,160.229996,158.699997,159.509995,154.116577,1179300
2018/6/6,2018,159,162.529999,157.839996,162.270004,157.598373,1555000
2018/6/7,2018,160.889999,161.270004,159.25,159.770004,155.170364,1227000
2018/6/8,2018,159,160.089996,158.380005,159.830002,155.228638,1079700
2018/6/11,2018,159.970001,161.25,159.220001,160.570007,155.947327,1289000
2018/6/12,2018,160.990005,162.919998,160.449997,161.339996,156.695145,1179000
2018/6/13,2018,162,162.259995,160.210007,160.470001,155.850204,1048700
2018/6/14,2018,161.850006,162.589996,161.169998,161.550003,156.899094,1169000
2018/6/15,2018,161.080002,161.080002,159.029999,160.259995,155.64624,2856700
2018/6/18,2018,158.330002,158.669998,157.570007,158.470001,153.907776,972900
2018/6/19,2018,156.300003,156.369995,154.809998,155.309998,150.83876,1141300
2018/6/20,2018,155.509995,155.710007,154.220001,155.020004,150.557114,1173600
2018/6/21,2018,155.279999,156.389999,155.130005,155.869995,151.382645,2217100
2018/6/22,2018,156.820007,158.979996,156.710007,158.139999,153.587296,1341000
2018/6/25,2018,157.600006,157.600006,153.309998,154.800003,150.34346,1434500
2018/6/26,2018,155.009995,155.320007,153.520004,154.190002,149.751007,1026100
2018/6/27,2018,155.309998,157.259995,155.029999,155.539993,151.062134,1399300
2018/6/28,2018,155.880005,156.690002,154.350006,156.679993,152.169312,1349500
2018/6/29,2018,157.330002,159.770004,157.149994,158.149994,153.596985,1391000
2018/7/2,2018,157,158.699997,156.550003,158.279999,153.723267,1291900
2018/7/3,2018,158.699997,159.470001,157.050003,157.179993,152.654907,640000
2018/7/5,2018,162,163.169998,161.070007,161.880005,157.21962,1547900
2018/7/6,2018,161.990005,165.5,161.520004,164.039993,159.317429,1642500
2018/7/9,2018,165.080002,166.289993,164.809998,164.809998,160.065262,1293700
2018/7/10,2018,165.110001,166.710007,164.630005,166.470001,161.67746,2150100
2018/7/11,2018,163.179993,164.570007,162.619995,164.059998,159.336838,1518200
2018/7/12,2018,164.669998,166.169998,163.089996,165.889999,161.114166,1913100
2018/7/13,2018,165.149994,167.720001,164.809998,166.800003,161.997971,1501800
2018/7/16,2018,168.029999,168.539993,166.740005,167.039993,162.231064,1399500
2018/7/17,2018,167.050003,167.490005,166.300003,166.860001,162.056274,1854200
2018/7/18,2018,166.229996,167.050003,164.25,165.029999,160.278915,1641300
2018/7/19,2018,163.949997,165.330002,162.690002,165.259995,160.502289,1553400
2018/7/20,2018,163.179993,166.350006,163.149994,165.580002,160.813095,1326500
2018/7/23,2018,164.419998,164.809998,161.75,161.899994,157.239029,1745200
2018/7/24,2018,162.619995,164,162.410004,163.339996,158.637573,1685100
2018/7/25,2018,164.830002,166,162.960007,165.809998,161.036469,1562100
2018/7/26,2018,162.770004,167.389999,162.309998,166.449997,161.658051,2223000
2018/7/27,2018,166.520004,167.929993,165.570007,166.429993,161.638611,1470800
2018/7/30,2018,166.429993,167.850006,165,165.339996,160.580002,1268200
2018/7/31,2018,165.779999,167.960007,165.580002,167.5,162.677811,1673600
2018/8/1,2018,167.589996,167.929993,164.649994,165.479996,160.715958,1447600
2018/8/2,2018,164.100006,164.520004,162.910004,163.919998,159.200867,1597600
2018/8/3,2018,163.130005,164.419998,163.050003,164.210007,160.289276,1050100
2018/8/6,2018,154.259995,158.800003,153.520004,157.960007,154.188492,3928400
2018/8/7,2018,158.970001,159.839996,156.470001,157.029999,153.280701,2552900
2018/8/8,2018,157.410004,157.960007,156.490005,157.050003,153.300201,1740900
2018/8/9,2018,157,158.25,156.240005,157.149994,153.397842,1003300
2018/8/10,2018,155.830002,155.830002,154.130005,154.789993,151.094162,1303700
2018/8/13,2018,155.490005,156,153.589996,154.320007,150.635391,1337500
2018/8/14,2018,155.330002,155.820007,154.509995,155.339996,151.631027,1612000
2018/8/15,2018,154.130005,154.720001,152.520004,154.630005,150.938004,1352200
2018/8/16,2018,155.699997,155.940002,154.330002,154.529999,150.840378,1102400
2018/8/17,2018,154.160004,156.25,154.160004,156.039993,152.314331,1662800
2018/8/20,2018,156.639999,158.699997,156.639999,158.289993,154.51059,1161100
2018/8/21,2018,158.539993,159.25,157.960007,158.320007,154.539902,935200
2018/8/22,2018,157.910004,158.240005,154.929993,155.020004,151.318695,1229200
2018/8/23,2018,155,155.740005,154.089996,154.899994,151.201538,840400
2018/8/24,2018,155.410004,156.509995,154.520004,156.210007,152.480286,708000
2018/8/27,2018,156.970001,158.240005,156.880005,158.050003,154.276337,674200
2018/8/28,2018,158.5,159.100006,157.580002,158.350006,154.569183,1078100
2018/8/29,2018,158.539993,159.660004,157.789993,159.5,155.691711,685700
2018/8/30,2018,159.070007,159.350006,157.259995,157.889999,154.120163,805700
2018/8/31,2018,158.149994,159.059998,157.460007,158.190002,154.412994,1057800
2018/9/4,2018,157.869995,157.990005,155.119995,156.179993,152.450974,1577700
2018/9/5,2018,155.869995,156.960007,155.539993,156.139999,152.411957,1736100
2018/9/6,2018,156.529999,157.690002,155.330002,156.669998,152.929276,897600
2018/9/7,2018,156.339996,156.369995,154.570007,155.029999,151.328445,1225600
2018/9/10,2018,155.800003,156.470001,155.339996,155.869995,152.148392,645300
2018/9/11,2018,155.570007,157.440002,154.559998,157.080002,153.329498,1247500
2018/9/12,2018,156.960007,157.690002,156.429993,156.600006,152.860962,799700
2018/9/13,2018,158.070007,159.330002,157.289993,159.190002,155.389114,867900
2018/9/14,2018,159.679993,160.070007,156.839996,156.990005,153.241653,1675500
2018/9/17,2018,157.160004,159.080002,156.970001,158.020004,154.247055,1529500
2018/9/18,2018,158.580002,159.139999,157.910004,158.169998,154.393448,1104600
2018/9/19,2018,162.75,166.639999,162.75,164.369995,160.445419,2689100
2018/9/20,2018,165.369995,166.679993,163.929993,166.210007,162.241501,1624200
2018/9/21,2018,166.970001,167.949997,165.75,166.5,162.524582,2323000
2018/9/24,2018,165.990005,167.25,163.919998,164,160.084274,1609000
2018/9/25,2018,163.740005,164.809998,162.880005,163.059998,159.166733,1273900
2018/9/26,2018,162.710007,164.270004,161.899994,162.580002,158.698181,1309300
2018/9/27,2018,163,163.789993,161.940002,162.330002,158.454163,1314300
2018/9/28,2018,160.699997,162.139999,160.110001,160.729996,156.892334,1302400
2018/10/1,2018,165.580002,169.100006,165.289993,168.869995,164.838013,2329700
2018/10/2,2018,166.259995,169.259995,165.429993,169.029999,164.994171,1652300
2018/10/3,2018,169.75,169.75,167.179993,167.570007,163.569031,950500
2018/10/4,2018,166.820007,167,163.380005,165.830002,161.87056,1720100
2018/10/5,2018,164.149994,165.740005,163.649994,164.240005,160.318527,1538700
2018/10/8,2018,163.490005,164.910004,162.869995,164.309998,160.386871,1109000
2018/10/9,2018,162.899994,163.740005,161,161.179993,157.331589,1510400
2018/10/10,2018,161.210007,161.600006,157.940002,158.009995,154.237305,2222200
2018/10/11,2018,157.929993,158.210007,153.770004,154.259995,150.576828,1977000
2018/10/12,2018,156.820007,157.779999,155.330002,156.240005,152.509552,1840700
2018/10/15,2018,156.610001,159.289993,155.990005,156.789993,153.046402,2161500
2018/10/16,2018,157.720001,160.839996,157.220001,160.669998,156.833771,1297500
2018/10/17,2018,161.699997,162.25,159.089996,159.789993,155.974777,1540700
2018/10/18,2018,167.080002,167.520004,159.479996,161.360001,157.507294,3739600
2018/10/19,2018,161.460007,163.059998,159.289993,159.850006,156.033386,3012000
2018/10/22,2018,165.229996,168.949997,160.520004,166.880005,162.895523,7591100
2018/10/23,2018,164.839996,165.940002,161.600006,164.169998,160.250214,4959200
2018/10/24,2018,161.740005,164,160.779999,161.229996,157.380402,5610900
2018/10/25,2018,162.759995,166.360001,162.429993,165,161.060394,5105400
2018/10/26,2018,163.710007,167.110001,163.440002,164.940002,161.001846,35352000
2018/10/29,2018,166.220001,169.160004,164.589996,165.490005,161.538712,14032500
2018/10/30,2018,166.110001,167.669998,162.740005,164.5,160.572327,57375600
2018/10/31,2018,161.740005,165.600006,161.309998,165.470001,161.519165,18032200
2018/11/1,2018,164.660004,165.479996,161.940002,162,158.132034,11423500
2018/11/2,2018,160.660004,161.809998,155.440002,159.839996,156.02359,6835100
2018/11/5,2018,157.649994,162.190002,157.449997,161.990005,158.122269,4477400
2018/11/6,2018,161.830002,166.350006,161.669998,165.529999,161.577744,2510600
2018/11/7,2018,164.539993,166.850006,164.229996,166.850006,162.866226,7626300
2018/11/8,2018,164.5,166.149994,162.929993,165.300003,161.353241,4010000
2018/11/9,2018,162.990005,163.940002,160.550003,161.520004,157.663483,3249100
2018/11/12,2018,160.059998,162.300003,158.910004,159.220001,155.418411,1990800
2018/11/13,2018,160.220001,160.330002,156.529999,156.929993,153.18306,2507100
2018/11/14,2018,158.190002,158.240005,153,153.360001,149.698318,2338700
2018/11/15,2018,156.089996,156.300003,152.559998,155.179993,151.474838,2759400
2018/11/16,2018,153.740005,158.460007,153.399994,158.080002,154.305603,2726800
2018/11/19,2018,158.610001,161.449997,158.440002,159.5,155.691711,2464700
2018/11/20,2018,157.490005,160.190002,157.240005,157.869995,154.100632,2151600
2018/11/21,2018,159.240005,161.240005,158.550003,159.059998,155.262222,2070900
2018/11/23,2018,156.860001,158.009995,156.020004,156.190002,152.460754,963600
2018/11/26,2018,157.039993,158.220001,156.880005,157.320007,153.563766,2678200
2018/11/27,2018,155.660004,156.649994,151.520004,152.550003,148.907669,2525900
2018/11/28,2018,153.529999,156.479996,151.699997,156.289993,152.55835,1808800
2018/11/29,2018,155.509995,159.839996,155.350006,159.309998,155.506256,2901300
2018/11/30,2018,157.020004,160.610001,156.940002,159.050003,155.252457,3944100
2018/12/3,2018,162.300003,164.419998,159.919998,164.350006,160.425919,3177200
2018/12/4,2018,163.949997,164.289993,160.449997,160.830002,156.989975,2746100
2018/12/6,2018,158.529999,159.020004,153,155.979996,152.255768,4785400
2018/12/7,2018,156.220001,158.520004,152.360001,152.720001,149.073593,2518700
2018/12/10,2018,156.029999,157.539993,154.110001,156.910004,153.163559,2540400
2018/12/11,2018,161.160004,162.460007,156.649994,157.460007,153.700424,2552900
2018/12/12,2018,161.649994,162.139999,159.460007,160.550003,156.71666,2402600
2018/12/13,2018,160.399994,161.300003,157.300003,158.089996,154.315384,2456700
2018/12/14,2018,157.380005,158.470001,156.050003,156.929993,153.18306,2360800
2018/12/17,2018,157.190002,159.440002,155.589996,157.330002,154.385162,3148600
2018/12/18,2018,158.419998,158.889999,156.630005,157.610001,154.659912,2147000
2018/12/19,2018,157.399994,158.5,155.210007,155.830002,152.913239,2618700
2018/12/20,2018,154.479996,156.399994,152.440002,154.050003,151.16655,3398900
2018/12/21,2018,156.009995,157.479996,153.029999,153.110001,150.244141,5452000
2018/12/24,2018,152.699997,153.410004,148.130005,148.130005,145.357346,2086800
2018/12/26,2018,148.75,152.770004,145.949997,152.740005,149.881088,2591500
2018/12/27,2018,152.050003,156.410004,150.600006,156.410004,153.482376,2867000
2018/12/28,2018,157.100006,158.559998,155.039993,156.309998,153.384232,1586100
2018/12/31,2018,156.229996,157,153.940002,156.039993,153.119278,1853900
2019/1/2,2019,153.529999,158.160004,153.520004,157.199997,154.257584,1716400
2019/1/3,2019,154.059998,154.350006,151.929993,152.289993,149.439468,1775500
2019/1/4,2019,153.830002,157.619995,153.360001,156.630005,153.698257,1801300
2019/1/7,2019,155.779999,158.039993,155.149994,156.490005,153.560867,1830200
2019/1/8,2019,156.089996,158.559998,155.199997,158.149994,155.189804,2207300
2019/1/9,2019,156.729996,159.529999,156.330002,158.460007,155.494003,2099900
2019/1/10,2019,158.699997,161.979996,158.350006,161.850006,158.820557,2093900
2019/1/11,2019,160.559998,160.759995,159.369995,160.210007,157.211258,1380400
2019/1/14,2019,158.369995,159.5,157.699997,158.020004,155.062241,2004800
2019/1/15,2019,156.839996,157.869995,156.539993,157.229996,154.287033,2110700
2019/1/16,2019,157.529999,158.419998,157.080002,157.240005,154.296844,1382100
2019/1/17,2019,156.399994,157.649994,156.210007,157.259995,154.316467,2176500
2019/1/18,2019,158.759995,161.449997,158.009995,160.789993,157.780396,2494800
2019/1/22,2019,161.610001,161.779999,159.690002,160.839996,157.829453,1699100
2019/1/23,2019,160.570007,161.089996,157.460007,158.929993,155.9552,1569500
2019/1/24,2019,157.610001,157.910004,156.429993,157.369995,154.424408,2528000
2019/1/25,2019,158.690002,160.110001,158.639999,158.839996,155.866882,1242700
2019/1/28,2019,157.779999,158.389999,156.880005,158.210007,155.248688,1422500
2019/1/29,2019,159.570007,162,159.350006,161.220001,158.202347,1558300
2019/1/30,2019,161.789993,163.75,161.160004,162.919998,159.870529,1113500
2019/1/31,2019,161.179993,163.419998,159.630005,163.009995,159.958832,1645900
2019/2/1,2019,163.910004,165.899994,163.460007,165.759995,162.657349,1324300
2019/2/4,2019,165.479996,165.690002,163.220001,163.5,160.439667,2106500
2019/2/5,2019,165.259995,165.990005,163.800003,164.990005,161.901779,2358600
2019/2/6,2019,163.949997,164.619995,163.039993,163.419998,160.36116,1124800
2019/2/7,2019,161.75,162.240005,159.429993,160.690002,157.682251,1361000
2019/2/8,2019,160.070007,161.610001,159.080002,161.220001,158.202347,1557900
2019/2/11,2019,161.059998,161.619995,160.630005,161.350006,158.329926,1128400
2019/2/12,2019,164.130005,167.550003,163.889999,167.529999,164.394226,1772000
2019/2/13,2019,167.089996,168.490005,166.789993,167.380005,164.24704,1599300
2019/2/14,2019,166.649994,167.600006,165.929993,166.5,163.383514,1104100
2019/2/15,2019,170.539993,170.710007,167.770004,168.539993,165.385315,2573600
2019/2/19,2019,168,168.779999,167.559998,167.860001,164.718063,2221200
2019/2/20,2019,167.589996,171.009995,167.589996,170.300003,167.112396,2574800
2019/2/21,2019,170.979996,172.300003,170.539993,171.399994,168.191788,1736500
2019/2/22,2019,172.240005,173.740005,171.550003,173.5,170.252502,1075700
2019/2/25,2019,173.889999,175.009995,173.389999,174.619995,171.351517,1526800
2019/2/26,2019,173.789993,174.889999,173.449997,173.910004,170.654816,1739200
2019/2/27,2019,173.399994,175.119995,172.630005,174.5,171.233765,1451800
2019/2/28,2019,174.809998,174.929993,173.100006,173.240005,169.997345,1698300
2019/3/1,2019,176.360001,176.729996,167.860001,168.380005,165.228333,3033500
2019/3/4,2019,168.350006,168.910004,166.070007,168.699997,165.542328,1738100
2019/3/5,2019,168.350006,169.940002,168.350006,168.440002,165.287201,1205900
2019/3/6,2019,168.839996,169.679993,168.210007,169.130005,165.964279,986800
2019/3/7,2019,169.360001,169.360001,166.820007,167.470001,165.189987,1450100
2019/3/8,2019,168.75,169.520004,167.759995,169.460007,167.152893,1558400
2019/3/11,2019,169.479996,171.309998,169.419998,171.279999,168.94809,1188800
2019/3/12,2019,171.779999,172.899994,171.389999,172.320007,169.973953,1309200
2019/3/13,2019,174.009995,175.509995,173.639999,174.389999,172.015762,1538500
2019/3/14,2019,174.25,174.440002,173.169998,174.210007,171.838226,1033200
2019/3/15,2019,176.279999,176.960007,174.429993,176.429993,174.027969,3661400
2019/3/18,2019,174.75,174.949997,173.429993,174.550003,172.173584,1220400
2019/3/19,2019,175.350006,175.789993,172.619995,173.580002,171.216782,1251600
2019/3/20,2019,175.350006,176.869995,174.360001,176.630005,174.225281,1536400
2019/3/21,2019,174.339996,175.830002,173.699997,175.100006,172.716095,1146300
2019/3/22,2019,172.100006,172.759995,169.190002,169.860001,167.54744,1384000
2019/3/25,2019,170.970001,171.919998,169.559998,170,167.685532,1349700
2019/3/26,2019,170.889999,171.300003,169.690002,170.979996,168.652191,1408100
2019/3/27,2019,169.460007,170.050003,168.690002,169.479996,167.172607,1821400
2019/3/28,2019,170.960007,173.850006,170.729996,173.699997,171.335144,1892500
2019/3/29,2019,175.350006,176.100006,173.880005,175.929993,173.53479,2158100
2019/4/1,2019,176.839996,178.179993,176,176.580002,174.175949,1791900
2019/4/2,2019,177.330002,178.179993,176.690002,178.020004,175.596344,1179700
2019/4/3,2019,181.149994,184.529999,180.630005,182.740005,180.252106,2379600
2019/4/4,2019,183.570007,184.039993,182.419998,183.899994,181.396271,1471400
2019/4/5,2019,184.589996,185.429993,183.979996,184.619995,182.106476,1403400
2019/4/8,2019,185.899994,185.919998,184.149994,184.839996,182.323502,1138500
2019/4/9,2019,185.050003,185.050003,182.75,182.899994,180.409897,1388200
2019/4/10,2019,183.389999,183.589996,179.820007,181.020004,178.555496,2443700
2019/4/11,2019,181.679993,181.809998,179.770004,179.850006,177.401428,1916400
2019/4/12,2019,180.800003,181.130005,180.139999,180.350006,177.894623,1914500
2019/4/15,2019,180.139999,180.429993,179.139999,180.139999,177.687485,1448000
2019/4/16,2019,180.080002,180.679993,178.800003,180.619995,178.16095,1749700
2019/4/17,2019,180.639999,181.860001,179.399994,179.910004,177.460632,1663300
2019/4/18,2019,180.119995,180.789993,179.669998,180.399994,177.943924,1547300
2019/4/22,2019,179.850006,180.800003,178.830002,178.899994,176.46434,1002100
2019/4/23,2019,178.649994,179.720001,178.550003,179.330002,176.888504,1796500
2019/4/24,2019,179.009995,179.509995,177.509995,177.619995,175.201782,1780200
2019/4/25,2019,176.220001,176.75,174.919998,176.279999,173.880035,2229900
2019/4/26,2019,175.440002,178.259995,175.369995,178.259995,175.833054,1483900
2019/4/29,2019,176.789993,178.259995,176.490005,177.100006,174.688889,1195400
2019/4/30,2019,177.869995,180.559998,177.389999,180.259995,177.805847,1404200
2019/5/1,2019,179.889999,181.199997,178.009995,178.289993,175.862656,1018300
2019/5/2,2019,177.929993,180.490005,177.270004,180.490005,178.032715,1691000
2019/5/3,2019,179.679993,181.470001,179.240005,180.960007,178.496338,1248900
2019/5/6,2019,177.830002,179.330002,177.809998,178.630005,176.198044,1407000
2019/5/7,2019,176.580002,176.869995,172.910004,174.570007,172.193329,2049600
2019/5/8,2019,174.429993,177.529999,174.240005,176.539993,174.13649,1264600
2019/5/9,2019,173.199997,174.710007,171.600006,173.350006,170.989929,1999500
2019/5/10,2019,174.630005,182.220001,174.270004,181.589996,179.117737,2511800
