Date,Open,High,Low,Close,Adj Close,Volume
2016/5/6,113.459999,114.550003,113.089996,114.300003,105.239197,848400
2016/5/9,114.300003,114.300003,112.519997,113.029999,104.06987,1132900
2016/5/10,113.769997,114.230003,113.339996,114.019997,104.981407,979600
2016/5/11,114.120003,114.639999,113.309998,113.43,104.438164,1049700
2016/5/12,114.190002,115.190002,113.489998,113.599998,104.594696,1156400
2016/5/13,113.57,114.129997,111.559998,111.959999,103.084694,799200
2016/5/16,112.120003,113.379997,111.639999,112.949997,103.996208,735700
2016/5/17,112.75,113.099998,112.150002,112.279999,103.379333,1071100
2016/5/18,111.889999,111.970001,110.480003,110.779999,101.99823,931000
2016/5/19,110.639999,111.919998,109.510002,110.059998,101.335304,1429400
2016/5/20,110.790001,111.050003,109.900002,110.080002,101.353729,1206600
2016/5/23,110.080002,111.099998,110.010002,110.489998,101.731224,1093500
2016/5/24,110.970001,111.519997,110.57,110.769997,101.989037,1281000
2016/5/25,111.269997,112.010002,111,111.629997,102.780838,881900
2016/5/26,111.809998,111.989998,110.459999,110.57,101.804901,637000
2016/5/27,110.57,111.110001,110.209999,110.769997,101.989037,750400
2016/5/31,110.870003,111.129997,109.809998,109.860001,101.151169,1726200
2016/6/1,109.57,111.029999,109.019997,110.839996,102.05349,2096700
2016/6/2,110.57,110.57,109.940002,110.559998,101.795685,974500
2016/6/3,109.580002,110.57,109.580002,110.239998,102.194298,1168200
2016/6/6,110.580002,112.269997,110.510002,111.650002,103.501396,1137600
2016/6/7,111.779999,112.580002,111.779999,111.860001,103.696068,1101100
2016/6/8,112.239998,113.779999,111.610001,113.669998,105.373955,1450200
2016/6/9,113.209999,113.529999,112.519997,113.440002,105.160751,1765800
2016/6/10,112.949997,114.07,112.379997,113.730003,105.429604,1847200
2016/6/13,113.459999,114.470001,112.720001,112.879997,104.641624,1283800
2016/6/14,112.400002,113.120003,111.949997,112.449997,104.243004,1212800
2016/6/15,112.57,113.209999,111.839996,112,103.825844,1454900
2016/6/16,111.220001,112.260002,110.099998,112.120003,103.937103,1159100
2016/6/17,112.25,112.809998,111.309998,112.099998,103.918541,1579200
2016/6/20,113.349998,114.300003,112.459999,112.620003,104.400589,1401500
2016/6/21,112.93,112.93,111.5,111.849998,103.686783,1393900
2016/6/22,112.239998,112.949997,111.709999,112.860001,104.6231,1075300
2016/6/23,114.199997,115.209999,114,115.199997,106.792297,1383300
2016/6/24,112.139999,112.589996,109.779999,110.290001,102.240654,1903400
2016/6/27,108.949997,109.269997,106.309998,107.010002,99.200027,1761100
2016/6/28,108,109.25,107.029999,108.480003,100.562759,1345600
2016/6/29,109.970001,110.699997,109.720001,110.650002,102.574387,1315800
2016/6/30,111,112.389999,110.209999,112.389999,104.187386,1322200
2016/7/1,112.519997,113.940002,112.019997,113.389999,105.114403,1436400
2016/7/5,112.400002,112.970001,110.959999,111.480003,103.343788,1087400
2016/7/6,113.5,113.510002,110.120003,111.830002,103.668266,1389200
2016/7/7,112.150002,112.949997,111.330002,111.839996,103.677521,716200
2016/7/8,112.360001,114.970001,111.889999,114.739998,106.365891,1024000
2016/7/11,114.910004,115.5,114.209999,114.360001,106.013596,988300
2016/7/12,115.239998,117.330002,115.099998,116.989998,108.451668,1344400
2016/7/13,117.459999,117.669998,116.339996,117.550003,108.970802,880900
2016/7/14,118.099998,118.720001,117.839996,118.349998,109.712418,940400
2016/7/15,118.830002,119.129997,117.160004,118.989998,110.305702,988100
2016/7/18,118.709999,119,118.239998,118.660004,109.999779,579500
2016/7/19,118.419998,118.580002,117.720001,118.18,109.554817,603400
2016/7/20,118.07,118.800003,117.75,118.269997,109.638252,480900
2016/7/21,118.150002,118.269997,117.349998,117.68,109.091293,660900
2016/7/22,117.650002,118.089996,117.279999,117.699997,109.109856,571900
2016/7/25,117.57,117.800003,117.089996,117.739998,109.146912,587800
2016/7/26,117.800003,118.580002,117.489998,118.389999,109.749489,857700
2016/7/27,118.470001,118.800003,117.830002,118.339996,109.703117,986400
2016/7/28,115.330002,117.279999,114.709999,117.110001,108.562889,1575800
2016/7/29,116.489998,116.839996,115.519997,116.540001,108.034515,1256300
2016/8/1,116.940002,116.970001,115.269997,115.900002,107.441208,1506100
2016/8/2,115.839996,116.199997,114.989998,116.050003,107.580269,1052900
2016/8/3,116.290001,116.959999,115.989998,116.580002,108.071587,1156600
2016/8/4,116.449997,116.919998,116.239998,116.669998,108.155014,1051400
2016/8/5,117.230003,117.389999,116.57,116.709999,108.192093,846000
2016/8/8,117.07,117.57,116.449997,116.809998,108.284798,884000
2016/8/9,116.629997,117.150002,115.529999,116.919998,108.386772,597200
2016/8/10,117.129997,117.389999,116.480003,116.489998,107.988144,576300
2016/8/11,116.75,117.199997,116.309998,116.980003,108.442383,649700
2016/8/12,116.730003,117.949997,116.349998,116.769997,108.247719,612200
2016/8/15,116.879997,118.230003,116.879997,118.029999,109.415749,551400
2016/8/16,123.029999,125,121.089996,121.269997,112.419289,5935800
2016/8/17,120.959999,120.989998,119.07,120.440002,111.649872,2264800
2016/8/18,120.440002,121.910004,120.300003,121.889999,112.994041,1073500
2016/8/19,121.349998,122.75,120.610001,122.559998,113.61515,2162200
2016/8/22,122.129997,122.669998,121.800003,122.43,113.494637,875400
2016/8/23,122.919998,123.339996,122.050003,122.449997,113.513168,708000
2016/8/24,121.220001,122.300003,121.050003,122.089996,113.179436,795700
2016/8/25,121.989998,123.07,121.849998,123.040001,114.060097,967300
2016/8/26,123.379997,123.550003,121.360001,121.82,112.929146,1006600
2016/8/29,121.900002,122.769997,121.900002,122.25,113.327766,727700
2016/8/30,122.440002,122.910004,122.050003,122.519997,113.578056,654000
2016/8/31,122.349998,122.470001,121.400002,122.040001,113.133087,844600
2016/9/1,122.269997,123,121.940002,122.849998,113.883987,1224300
2016/9/2,123.040001,123.669998,122.900002,123.440002,114.430916,489600
2016/9/6,122.800003,123.360001,121.82,122.160004,113.936607,787200
2016/9/7,121.860001,122.519997,121.400002,122.239998,114.011192,731300
2016/9/8,122.269997,122.419998,120.389999,120.57,112.453636,1032100
2016/9/9,120.239998,120.239998,117.410004,117.410004,109.506355,1373500
2016/9/12,116.080002,119.300003,115.610001,118.529999,110.550957,4768200
2016/9/13,117.400002,120.07,116.019997,118,110.056641,3575700
2016/9/14,118.239998,118.379997,116.389999,116.839996,108.974709,1676300
2016/9/15,116.400002,118.709999,116.239998,118.209999,110.252495,1438900
2016/9/16,117.75,118.18,117.050003,117.68,109.758171,1597700
2016/9/19,118.18,118.709999,117.779999,117.809998,109.87941,846800
2016/9/20,118.660004,119,117.57,117.610001,109.692894,777900
2016/9/21,118.160004,118.410004,117.32,118,110.056641,1558300
2016/9/22,119,119.220001,117.889999,118.370003,110.401718,1247200
2016/9/23,117.940002,118.269997,116.599998,116.839996,108.974709,1558200
2016/9/26,116.760002,117.400002,116.370003,116.43,108.592323,1477400
2016/9/27,116.43,117.330002,116.349998,117,109.123932,965400
2016/9/28,118.550003,119.5,117.730003,118.349998,110.383072,2086300
2016/9/29,118.589996,119.839996,118.410004,118.860001,110.858742,1648500
2016/9/30,119.519997,121.169998,118.989998,120.830002,112.696129,1698300
2016/10/3,120.360001,121.57,119.830002,121.239998,113.078514,1708300
2016/10/4,121.300003,122,120.190002,120.360001,112.257751,1346300
2016/10/5,121.099998,121.32,120.099998,120.360001,112.257751,918100
2016/10/6,120.099998,121.019997,119.940002,120.849998,112.714775,913200
2016/10/7,121.160004,121.160004,118.32,118.849998,110.849403,1126100
2016/10/10,120.07,120.07,118.709999,118.769997,110.774796,733700
2016/10/11,118.360001,118.419998,116.330002,117.129997,109.245193,1095800
2016/10/12,116.989998,117.690002,116.779999,117.309998,109.413078,636700
2016/10/13,116.290001,117.309998,114.830002,117.099998,109.217216,669500
2016/10/14,117.809998,118,117.18,117.18,109.291832,464300
2016/10/17,116.940002,117.339996,116.730003,117.080002,109.198563,638300
2016/10/18,118.389999,118.849998,117.769997,118.489998,110.513657,726200
2016/10/19,118.739998,120.010002,118.209999,119.879997,111.810066,849800
2016/10/20,119.25,120.050003,118.800003,119.769997,111.707489,673000
2016/10/21,118.900002,120.139999,118.099998,119.879997,111.810066,683400
2016/10/24,120.07,120.760002,119.309998,119.559998,111.511612,617300
2016/10/25,119.5,119.5,118.330002,118.529999,110.550957,599000
2016/10/26,118.089996,118.949997,117.550003,118.57,110.588257,920200
2016/10/27,118.239998,118.239998,114.699997,116.559998,108.713562,2052800
2016/10/28,116.730003,118.239998,116.449997,117.440002,109.534332,1123000
2016/10/31,117.860001,118.110001,116.800003,117.059998,109.179924,1258000
2016/11/1,117.160004,117.459999,115.080002,115.980003,108.172615,866200
2016/11/2,115.75,116.07,114.620003,115,107.258598,957200
2016/11/3,115.220001,115.599998,114.660004,114.839996,107.109344,759300
2016/11/4,115.18,115.400002,114.43,114.5,106.792236,855400
2016/11/7,115.959999,117.5,115.650002,117.480003,109.57164,1459300
2016/11/8,117.480003,118.410004,116.75,117.849998,109.916733,763900
2016/11/9,115.660004,119.379997,115.32,118.68,110.690849,1798800
2016/11/10,118.889999,121.660004,118.889999,120.230003,112.136513,1554600
2016/11/11,119.75,120.330002,117.029999,117.849998,109.916733,1379000
2016/11/14,118.419998,118.68,115.68,116.790001,108.928078,1613400
2016/11/15,116.519997,117.129997,115.900002,117.080002,109.198563,1075600
2016/11/16,117.160004,117.389999,116.589996,117.150002,109.263863,605600
2016/11/17,117.459999,117.809998,116.019997,116.290001,108.461754,1035300
2016/11/18,116.25,116.519997,115.540001,115.779999,107.986076,1041200
2016/11/21,116.459999,117.120003,116.370003,116.739998,108.881447,1158200
2016/11/22,117.419998,117.43,116.25,116.830002,108.965393,1112500
2016/11/23,116.389999,118.709999,116.099998,118.709999,110.718826,1215500
2016/11/25,118.839996,119.279999,118.690002,119.080002,111.063927,352000
2016/11/28,118.769997,119.07,118.480003,118.690002,110.70018,749900
2016/11/29,118.150002,123.949997,117.139999,122.18,113.955261,3835600
2016/11/30,122.559998,122.650002,120.050003,120.300003,112.201805,2108200
2016/12/1,120.580002,121.029999,119.199997,119.730003,111.670166,1840600
2016/12/2,119.610001,120.410004,119.089996,119.580002,111.530273,934600
2016/12/5,119.519997,120.029999,118.389999,119.760002,112.403137,1946900
2016/12/6,119.580002,120.18,118.860001,119.019997,111.708595,996000
2016/12/7,119.720001,122.540001,119.400002,122.260002,114.749573,2813600
2016/12/8,122.639999,123.610001,121.940002,122.959999,115.40657,1267300
2016/12/9,123.029999,124.410004,121.43,123.919998,116.307579,1376500
2016/12/12,124.32,124.480003,123.050003,123.480003,115.894623,872800
2016/12/13,124.150002,124.160004,122.849998,123.730003,116.12928,830500
2016/12/14,123.660004,124.199997,122.349998,122.580002,115.049911,995200
2016/12/15,122.440002,124.089996,122.360001,123.43,115.84771,908200
2016/12/16,123.959999,123.970001,122.120003,122.489998,114.965431,1735000
2016/12/19,122.32,123.019997,122.139999,123,115.444107,793500
2016/12/20,121.82,121.940002,116.470001,118.389999,111.117302,4678100
2016/12/21,118.68,118.779999,117.110001,118.529999,111.248703,2194300
2016/12/22,117.889999,117.889999,116.129997,117.190002,109.991013,1732100
2016/12/23,116.900002,117.629997,116.290001,117.589996,110.36644,936000
2016/12/27,117.959999,118.690002,117.68,118.550003,111.267479,703600
2016/12/28,118.830002,119.43,117.400002,117.480003,110.263206,747300
2016/12/29,117.639999,118,117.25,117.410004,110.19751,574800
2016/12/30,117.230003,117.400002,116.440002,117.190002,109.991013,984800
2017/1/3,117.970001,118.220001,116.120003,116.900002,109.718811,2364200
2017/1/4,117.370003,117.410004,116.449997,116.849998,109.671898,1564800
2017/1/5,116.239998,116.389999,115,115.669998,108.564377,1756500
2017/1/6,115.720001,116.400002,115.139999,116.199997,109.061813,1907500
2017/1/9,116.470001,117.230003,115.970001,116.550003,109.390335,1143700
2017/1/10,116.790001,116.970001,115.690002,115.849998,108.733322,928300
2017/1/11,115.779999,117,115.099998,116.919998,109.737602,995100
2017/1/12,117,117.550003,116.529999,117.25,110.047348,1102600
2017/1/13,117.230003,117.639999,116.730003,117.080002,109.887772,1088300
2017/1/17,116.620003,117.220001,116.360001,116.919998,109.737602,1424300
2017/1/18,116.709999,117.120003,116.470001,116.599998,109.437256,1386400
2017/1/19,116.510002,116.900002,115.82,116.099998,108.967979,1965400
2017/1/20,116.18,117.389999,115.879997,117.389999,110.178726,1295500
2017/1/23,117.209999,117.589996,116.489998,116.68,109.512337,1750400
2017/1/24,117.199997,118.230003,117,117.690002,110.460289,3539800
2017/1/25,117.889999,120.190002,117.279999,119.57,112.224808,3917600
2017/1/26,116.540001,119.760002,115.709999,119.5,112.159103,1980500
2017/1/27,120.449997,121,119.5,120.199997,112.816109,1739300
2017/1/30,119.360001,119.529999,117.860001,119.300003,111.971397,1649800
2017/1/31,118.760002,118.879997,118.059998,118.440002,111.164246,1356800
2017/2/1,117.32,118.459999,117.139999,117.949997,110.704323,1324400
2017/2/2,116.879997,117.339996,116.540001,116.620003,109.456032,1705100
2017/2/3,116.910004,117.760002,116.809998,117.470001,110.253799,1120900
2017/2/6,117.059998,117.110001,116.07,116.440002,109.287102,1448000
2017/2/7,115.860001,116.739998,115.540001,116.300003,109.155685,1582800
2017/2/8,115.959999,116.629997,115.529999,116.300003,109.155685,891600
2017/2/9,116.300003,116.739998,115.599998,115.760002,108.648865,1030400
2017/2/10,116.199997,116.580002,115.760002,116.230003,109.090004,1247500
2017/2/13,116.970001,117.949997,116.599998,117.440002,110.225662,1059300
2017/2/14,116.790001,117.589996,115.879997,117.32,110.113029,767600
2017/2/15,116.919998,117.739998,116.709999,117.589996,110.36644,884700
2017/2/16,117.699997,118.230003,117.120003,117.5,110.281975,1810700
2017/2/17,117.660004,117.910004,117.269997,117.419998,110.206879,906000
2017/2/21,117.300003,118.949997,117.040001,118.309998,111.042213,1600600
2017/2/22,117.82,118.540001,117.550003,117.790001,110.554146,861700
2017/2/23,118.010002,118.470001,117.660004,118.059998,110.807579,853800
2017/2/24,117.110001,118.239998,116.830002,118.110001,110.8545,833400
2017/2/27,118,119.709999,117.800003,118.519997,111.239304,1737000
2017/2/28,118.07,119.120003,117.349998,118.709999,111.417633,1616100
2017/3/1,119.779999,120.620003,119.32,120.360001,112.96627,1283100
2017/3/2,120.330002,120.620003,118.68,118.779999,111.483337,1064600
2017/3/3,118.029999,118.059998,117.370003,117.599998,111.11248,1076300
2017/3/6,117.169998,118.32,117.139999,117.730003,111.235306,1203300
2017/3/7,117.629997,119.040001,117.279999,118.790001,112.236847,1676500
2017/3/8,118.199997,119.610001,118.160004,118.57,112.028969,2717000
2017/3/9,118.150002,118.699997,116.610001,116.989998,110.536133,1728800
2017/3/10,117.529999,117.68,116.879997,116.949997,110.498352,1407300
2017/3/13,117.339996,117.339996,115.989998,116.720001,110.281044,1580600
2017/3/14,116.419998,117.190002,116.220001,116.650002,110.214905,1455800
2017/3/15,117.300003,118.949997,116.699997,118.620003,112.076218,1606300
2017/3/16,118.690002,119.190002,117.040001,117.120003,110.658974,1567400
2017/3/17,117.720001,118.480003,117.559998,118.32,111.79277,2297100
2017/3/20,118.419998,118.709999,117.980003,118.239998,111.717178,643400
2017/3/21,118.279999,118.639999,116.599998,116.949997,110.498352,1047100
2017/3/22,116.75,117.480003,116.279999,117.07,110.61174,1103500
2017/3/23,116.949997,118.150002,116.470001,117.639999,111.150276,781100
2017/3/24,117.540001,118.120003,116.150002,116.410004,109.988136,850600
2017/3/27,115.800003,118.220001,115.669998,117.889999,111.386497,1309200
2017/3/28,118.559998,119.400002,117.739998,118.779999,112.227386,2120500
2017/3/29,118.690002,119.610001,118.290001,118.379997,111.849457,1306000
2017/3/30,118.120003,119.599998,118.040001,118.599998,112.05732,1732200
2017/3/31,118.230003,119.470001,118.089996,118.599998,112.05732,1469700
2017/4/3,118.75,119.25,117.110001,118,111.490433,1825500
2017/4/4,118.459999,119.580002,118.07,119.269997,112.690369,1006400
2017/4/5,120,120,117.900002,118.129997,111.613251,1440000
2017/4/6,118.379997,119.75,118.199997,119.370003,112.784836,1238600
2017/4/7,119.150002,119.5,118.459999,118.849998,112.293526,1076500
2017/4/10,118.669998,119.93,118,119.57,112.973824,686500
2017/4/11,119.230003,119.540001,118.639999,119.18,112.605324,1019400
2017/4/12,118.690002,119.279999,118.050003,118.230003,111.707741,904000
2017/4/13,118.010002,118.82,117.400002,117.470001,110.989662,818600
2017/4/17,117.760002,118.839996,117.43,118.050003,111.537659,660900
2017/4/18,118.050003,118.709999,117.610001,118.32,111.79277,1498300
2017/4/19,119.199997,119.400002,117.849998,118.160004,111.641602,1120300
2017/4/20,118.730003,120.050003,118.309998,119.730003,113.124977,1034700
2017/4/21,119.709999,120.07,119.07,119.580002,112.983253,853900
2017/4/24,121.440002,123.120003,121.099998,123.010002,116.224052,1896700
2017/4/25,123.540001,124.75,123.150002,124.699997,117.820808,1672900
2017/4/26,124.519997,125.910004,124.110001,125.110001,118.208191,1536000
2017/4/27,123.199997,125.970001,120.019997,125.480003,118.557793,1653700
2017/4/28,125.120003,125.669998,124.110001,124.980003,118.085365,1521100
2017/5/1,125.389999,125.5,124.510002,124.959999,118.066467,939300
2017/5/2,125.440002,125.620003,124.510002,125.57,118.642815,1291900
2017/5/3,125.379997,125.860001,125.040001,125.529999,118.605019,1000200
2017/5/4,125.790001,126.360001,125.43,126.32,119.351448,1459700
2017/5/5,126.620003,129.529999,126.330002,129.479996,122.33712,2035500
2017/5/8,128.389999,129.289993,128.320007,129.089996,121.968636,1005500
2017/5/9,129.110001,129.429993,128.520004,128.619995,121.524551,861300
2017/5/10,128.570007,129.210007,128.199997,129.169998,122.04422,830400
2017/5/11,128.990005,129.339996,128,129.089996,121.968636,898500
2017/5/12,128.690002,129.960007,128.630005,129.720001,122.563873,1110800
2017/5/15,129.960007,130.440002,129.440002,130.169998,122.989044,2034700
2017/5/16,130.320007,131.740005,130.320007,131.029999,123.801605,1764800
2017/5/17,131.029999,131.029999,128.809998,128.820007,121.713547,1341600
2017/5/18,124.459999,128.600006,122.900002,128.369995,121.288345,2094600
2017/5/19,128.770004,129.589996,128.399994,129.229996,122.100929,1080900
2017/5/22,129.949997,130.199997,129.210007,129.820007,122.658386,689000
2017/5/23,130.149994,130.479996,129.330002,129.970001,122.800102,801100
2017/5/24,130.020004,133.679993,129.410004,132.270004,124.973213,2260700
2017/5/25,133.130005,133.199997,131.630005,131.929993,124.651955,1323900
2017/5/26,131.839996,132.220001,131.389999,131.970001,124.689758,957200
2017/5/30,131.639999,131.649994,130.990005,131.589996,124.330727,1721600
2017/5/31,131.679993,132.380005,131.259995,132.289993,124.992104,1020100
2017/6/1,132.5,138.690002,132.089996,134.089996,126.69281,2287500
2017/6/2,134.570007,137.860001,134.160004,136.619995,129.083237,2348600
2017/6/5,136,136.410004,133.220001,133.419998,126.790611,1766700
2017/6/6,132.800003,134.149994,132.429993,133.289993,126.667061,1082800
2017/6/7,134.559998,135.210007,132.690002,133.080002,126.467522,1729200
2017/6/8,133.080002,133.320007,131.770004,132.979996,126.372452,1549700
2017/6/9,133.559998,136.229996,133.539993,136.190002,129.422989,1837200
2017/6/12,136.25,137,134.710007,134.970001,128.263611,1388400
2017/6/13,134.800003,136.410004,134.759995,136.279999,129.508499,1013200
2017/6/14,136.270004,136.460007,134.759995,135.190002,128.472656,870500
2017/6/15,134.110001,135.130005,133.779999,134.860001,128.159058,1176800
2017/6/16,135.339996,136.020004,134.630005,136,129.242416,1816900
2017/6/19,136.5,136.960007,136.020004,136.460007,129.679565,1263200
2017/6/20,135.889999,136.509995,134.570007,134.759995,128.064026,1461200
2017/6/21,135.100006,135.270004,132.779999,132.860001,126.258438,1059200
2017/6/22,132.860001,133.399994,132.289993,132.470001,125.887817,1975200
2017/6/23,132.490005,133.809998,132.289993,132.800003,126.201431,1878800
2017/6/26,133.149994,133.190002,132.220001,132.880005,126.277428,768600
2017/6/27,133.309998,133.309998,132.029999,132.229996,125.659737,833800
2017/6/28,133.309998,134.110001,132.660004,133.639999,126.999687,1133400
2017/6/29,133.75,133.800003,131.100006,131.669998,125.127563,978300
2017/6/30,131.940002,133.199997,131.339996,132.550003,125.963844,1502300
2017/7/3,132.289993,134.820007,132.289993,134.179993,127.512856,903000
2017/7/5,134.220001,134.539993,132.190002,132.660004,126.068375,1071600
2017/7/6,132.449997,133.300003,132.330002,132.429993,125.849808,1598900
2017/7/7,132.529999,133.270004,131.820007,133.059998,126.448494,1187700
2017/7/10,132.649994,134.089996,132.490005,133.339996,126.714584,737700
2017/7/11,133.289993,133.5,132.429993,132.960007,126.353477,657000
2017/7/12,134.389999,134.479996,133.649994,133.820007,127.170738,1252700
2017/7/13,133.779999,134.210007,133.289993,133.580002,126.94268,870700
2017/7/14,134.059998,134.679993,133.550003,134.309998,127.636383,1078300
2017/7/17,134.5,134.910004,134.089996,134.539993,127.854942,1190900
2017/7/18,134.270004,134.490005,133.460007,134.160004,127.493851,848400
2017/7/19,134.160004,135.699997,133.949997,135.619995,128.881271,726500
2017/7/20,135.570007,135.899994,134.639999,135.210007,128.491699,925700
2017/7/21,135.100006,135.309998,134.429993,134.740005,128.045013,813900
2017/7/24,134.809998,135.570007,134.399994,135.220001,128.50116,917100
2017/7/25,136.369995,136.589996,135.330002,135.860001,129.109344,1009800
2017/7/26,135.339996,135.800003,134.380005,135.029999,128.320618,1141200
2017/7/27,135,135.570007,131.800003,132.710007,126.115891,1812900
2017/7/28,132.710007,133.360001,130.899994,132.259995,125.68824,1486900
2017/7/31,132.460007,132.460007,129.460007,130.160004,123.692604,2094700
2017/8/1,131.119995,132.270004,129.940002,130.710007,124.215263,1783300
2017/8/2,130.649994,131,130.009995,130.600006,124.110733,963400
