High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,mean_return,volatility
158.9900055,156.5200043,156.9299927,157.6300049,1166100,152.3001404,0.369,2018/5/11,18,2018,0.3948,0.734429506
158.7799988,157.3899994,158.25,158.4499969,1150300,153.0924377,0.52,2018/5/14,19,2018,0.2416,0.311519341
158.6499939,157.1300049,157.9299927,158.5800018,1344600,153.2180328,0.082,2018/5/15,19,2018,0.2416,0.311519341
159.8099976,158.1300049,158.4600067,159,1273400,153.6238403,0.265,2018/5/16,19,2018,0.2416,0.311519341
160.1699982,158.5200043,159.0099945,159.8600006,1520500,154.4547729,0.541,2018/5/17,19,2018,0.2416,0.311519341
160.3600006,159.1399994,159.2700043,159.5399933,1882500,154.1455841,-0.2,2018/5/18,19,2018,0.2416,0.311519341
161.2599945,160,160.5500031,160.4700012,746800,155.0441437,0.583,2018/5/21,20,2018,-0.3102,0.549457187
161.6900024,159.0700073,160.7200012,159.2100067,1044300,153.8267365,-0.785,2018/5/22,20,2018,-0.3102,0.549457187
158.9700012,157.1000061,158.2599945,158.6699982,1375900,153.3049927,-0.339,2018/5/23,20,2018,-0.3102,0.549457187
159.2700043,156.75,159.1799927,157.5,1282400,152.1745605,-0.737,2018/5/24,20,2018,-0.3102,0.549457187
157.4499969,155.5500031,156.8699951,157.0700073,1094600,151.7590942,-0.273,2018/5/25,20,2018,-0.3102,0.549457187
156.5500031,153.25,155.9199982,153.3099976,1318000,148.1262054,-2.394,2018/5/29,21,2018,0.12975,1.911297705
156.6600037,154.0800018,154.4700012,156.4900055,1223300,151.1987152,2.074,2018/5/30,21,2018,0.12975,1.911297705
157.1499939,155.4600067,156.8099976,156.2599945,2504700,150.9764862,-0.147,2018/5/31,21,2018,0.12975,1.911297705
158.5299988,156.6100006,157.6000061,157.8000031,1025200,152.4644165,0.986,2018/6/1,21,2018,0.12975,1.911297705
158.9199982,157.2700043,158.5,157.5299988,641200,152.2035522,-0.171,2018/6/4,22,2018,0.3684,1.449991655
160.2299957,158.6999969,158.8699951,159.5099945,1179300,154.1165771,1.257,2018/6/5,22,2018,0.3684,1.449991655
162.5299988,157.8399963,159,162.2700043,1555000,157.5983734,2.259,2018/6/6,22,2018,0.3684,1.449991655
161.2700043,159.25,160.8899994,159.7700043,1227000,155.1703644,-1.541,2018/6/7,22,2018,0.3684,1.449991655
160.0899963,158.3800049,159,159.8300018,1079700,155.2286377,0.038,2018/6/8,22,2018,0.3684,1.449991655
161.25,159.2200012,159.9700012,160.5700073,1289000,155.9473267,0.463,2018/6/11,23,2018,0.0556,0.672897318
162.9199982,160.4499969,160.9900055,161.3399963,1179000,156.6951447,0.48,2018/6/12,23,2018,0.0556,0.672897318
162.2599945,160.2100067,162,160.4700012,1048700,155.8502045,-0.539,2018/6/13,23,2018,0.0556,0.672897318
162.5899963,161.1699982,161.8500061,161.5500031,1169000,156.8990936,0.673,2018/6/14,23,2018,0.0556,0.672897318
161.0800018,159.0299988,161.0800018,160.2599945,2856700,155.6462402,-0.799,2018/6/15,23,2018,0.0556,0.672897318
158.6699982,157.5700073,158.3300018,158.4700012,972900,153.9077759,-1.117,2018/6/18,24,2018,-0.2588,1.354995092
156.3699951,154.8099976,156.3000031,155.3099976,1141300,150.8387604,-1.994,2018/6/19,24,2018,-0.2588,1.354995092
155.7100067,154.2200012,155.5099945,155.0200043,1173600,150.5571136,-0.187,2018/6/20,24,2018,-0.2588,1.354995092
156.3899994,155.1300049,155.2799988,155.8699951,2217100,151.3826447,0.548,2018/6/21,24,2018,-0.2588,1.354995092
158.9799957,156.7100067,156.8200073,158.1399994,1341000,153.5872955,1.456,2018/6/22,24,2018,-0.2588,1.354995092
157.6000061,153.3099976,157.6000061,154.8000031,1434500,150.3434601,-2.112,2018/6/25,25,2018,0.0082,1.303835956
155.3200073,153.5200043,155.0099945,154.1900024,1026100,149.7510071,-0.394,2018/6/26,25,2018,0.0082,1.303835956
157.2599945,155.0299988,155.3099976,155.5399933,1399300,151.0621338,0.876,2018/6/27,25,2018,0.0082,1.303835956
156.6900024,154.3500061,155.8800049,156.6799927,1349500,152.1693115,0.733,2018/6/28,25,2018,0.0082,1.303835956
159.7700043,157.1499939,157.3300018,158.1499939,1391000,153.5969849,0.938,2018/6/29,25,2018,0.0082,1.303835956
158.6999969,156.5500031,157,158.2799988,1291900,153.7232666,0.082,2018/7/2,26,2018,0.92775,1.608987751
159.4700012,157.0500031,158.6999969,157.1799927,640000,152.6549072,-0.695,2018/7/3,26,2018,0.92775,1.608987751
163.1699982,161.0700073,162,161.8800049,1547900,157.2196198,2.99,2018/7/5,26,2018,0.92775,1.608987751
165.5,161.5200043,161.9900055,164.0399933,1642500,159.3174286,1.334,2018/7/6,26,2018,0.92775,1.608987751
166.2899933,164.8099976,165.0800018,164.8099976,1293700,160.0652618,0.469,2018/7/9,27,2018,0.3384,1.03715563
166.7100067,164.6300049,165.1100006,166.4700012,2150100,161.6774597,1.007,2018/7/10,27,2018,0.3384,1.03715563
164.5700073,162.6199951,163.1799927,164.0599976,1518200,159.3368378,-1.448,2018/7/11,27,2018,0.3384,1.03715563
166.1699982,163.0899963,164.6699982,165.8899994,1913100,161.1141663,1.115,2018/7/12,27,2018,0.3384,1.03715563
167.7200012,164.8099976,165.1499939,166.8000031,1501800,161.9979706,0.549,2018/7/13,27,2018,0.3384,1.03715563
168.5399933,166.7400055,168.0299988,167.0399933,1399500,162.2310638,0.144,2018/7/16,28,2018,-0.1456,0.544694685
167.4900055,166.3000031,167.0500031,166.8600006,1854200,162.0562744,-0.108,2018/7/17,28,2018,-0.1456,0.544694685
167.0500031,164.25,166.2299957,165.0299988,1641300,160.2789154,-1.097,2018/7/18,28,2018,-0.1456,0.544694685
165.3300018,162.6900024,163.9499969,165.2599945,1553400,160.5022888,0.139,2018/7/19,28,2018,-0.1456,0.544694685
166.3500061,163.1499939,163.1799927,165.5800018,1326500,160.8130951,0.194,2018/7/20,28,2018,-0.1456,0.544694685
164.8099976,161.75,164.4199982,161.8999939,1745200,157.2390289,-2.222,2018/7/23,29,2018,0.1106,1.423176658
164,162.4100037,162.6199951,163.3399963,1685100,158.6375732,0.889,2018/7/24,29,2018,0.1106,1.423176658
166,162.9600067,164.8300018,165.8099976,1562100,161.0364685,1.512,2018/7/25,29,2018,0.1106,1.423176658
167.3899994,162.3099976,162.7700043,166.4499969,2223000,161.6580505,0.386,2018/7/26,29,2018,0.1106,1.423176658
167.9299927,165.5700073,166.5200043,166.4299927,1470800,161.6386108,-0.012,2018/7/27,29,2018,0.1106,1.423176658
167.8500061,165,166.4299927,165.3399963,1268200,160.5800018,-0.655,2018/7/30,30,2018,-0.1628,1.097005333
167.9600067,165.5800018,165.7799988,167.5,1673600,162.6778107,1.306,2018/7/31,30,2018,-0.1628,1.097005333
167.9299927,164.6499939,167.5899963,165.4799957,1447600,160.7159576,-1.206,2018/8/1,30,2018,-0.1628,1.097005333
164.5200043,162.9100037,164.1000061,163.9199982,1597600,159.2008667,-0.943,2018/8/2,30,2018,-0.1628,1.097005333
164.4199982,163.0500031,163.1300049,164.2100067,1050100,160.2892761,0.684,2018/8/3,30,2018,-0.1628,1.097005333
158.8000031,153.5200043,154.2599945,157.9600067,3928400,154.1884918,-3.806,2018/8/6,31,2018,-1.164,1.606109118
159.8399963,156.4700012,158.9700012,157.0299988,2552900,153.2807007,-0.589,2018/8/7,31,2018,-1.164,1.606109118
157.9600067,156.4900055,157.4100037,157.0500031,1740900,153.3002014,0.013,2018/8/8,31,2018,-1.164,1.606109118
158.25,156.2400055,157,157.1499939,1003300,153.3978424,0.064,2018/8/9,31,2018,-1.164,1.606109118
155.8300018,154.1300049,155.8300018,154.7899933,1303700,151.094162,-1.502,2018/8/10,31,2018,-1.164,1.606109118
156,153.5899963,155.4900055,154.3200073,1337500,150.6353912,-0.304,2018/8/13,32,2018,0.1624,0.625514029
155.8200073,154.5099945,155.3300018,155.3399963,1612000,151.6310272,0.661,2018/8/14,32,2018,0.1624,0.625514029
154.7200012,152.5200043,154.1300049,154.6300049,1352200,150.9380035,-0.457,2018/8/15,32,2018,0.1624,0.625514029
155.9400024,154.3300018,155.6999969,154.5299988,1102400,150.8403778,-0.065,2018/8/16,32,2018,0.1624,0.625514029
156.25,154.1600037,154.1600037,156.0399933,1662800,152.3143311,0.977,2018/8/17,32,2018,0.1624,0.625514029
158.6999969,156.6399994,156.6399994,158.2899933,1161100,154.5105896,1.442,2018/8/20,33,2018,0.0292,1.336054153
159.25,157.9600067,158.5399933,158.3200073,935200,154.5399017,0.019,2018/8/21,33,2018,0.0292,1.336054153
158.2400055,154.9299927,157.9100037,155.0200043,1229200,151.3186951,-2.084,2018/8/22,33,2018,0.0292,1.336054153
155.7400055,154.0899963,155,154.8999939,840400,151.2015381,-0.077,2018/8/23,33,2018,0.0292,1.336054153
156.5099945,154.5200043,155.4100037,156.2100067,708000,152.4802856,0.846,2018/8/24,33,2018,0.0292,1.336054153
158.2400055,156.8800049,156.9700012,158.0500031,674200,154.2763367,1.178,2018/8/27,34,2018,0.255,0.818522449
159.1000061,157.5800018,158.5,158.3500061,1078100,154.5691833,0.19,2018/8/28,34,2018,0.255,0.818522449
159.6600037,157.7899933,158.5399933,159.5,685700,155.6917114,0.726,2018/8/29,34,2018,0.255,0.818522449
159.3500061,157.2599945,159.0700073,157.8899994,805700,154.120163,-1.009,2018/8/30,34,2018,0.255,0.818522449
159.0599976,157.4600067,158.1499939,158.1900024,1057800,154.4129944,0.19,2018/8/31,34,2018,0.255,0.818522449
157.9900055,155.1199951,157.8699951,156.1799927,1577700,152.4509735,-1.271,2018/9/4,35,2018,-0.50125,0.779367425
156.9600067,155.5399933,155.8699951,156.1399994,1736100,152.4119568,-0.026,2018/9/5,35,2018,-0.50125,0.779367425
157.6900024,155.3300018,156.5299988,156.6699982,897600,152.9292755,0.339,2018/9/6,35,2018,-0.50125,0.779367425
156.3699951,154.5700073,156.3399963,155.0299988,1225600,151.3284454,-1.047,2018/9/7,35,2018,-0.50125,0.779367425
156.4700012,155.3399963,155.8000031,155.8699951,645300,152.1483917,0.542,2018/9/10,36,2018,0.2568,1.151681901
157.4400024,154.5599976,155.5700073,157.0800018,1247500,153.3294983,0.776,2018/9/11,36,2018,0.2568,1.151681901
157.6900024,156.4299927,156.9600067,156.6000061,799700,152.8609619,-0.306,2018/9/12,36,2018,0.2568,1.151681901
159.3300018,157.2899933,158.0700073,159.1900024,867900,155.3891144,1.654,2018/9/13,36,2018,0.2568,1.151681901
160.0700073,156.8399963,159.6799927,156.9900055,1675500,153.2416534,-1.382,2018/9/14,36,2018,0.2568,1.151681901
159.0800018,156.9700012,157.1600037,158.0200043,1529500,154.2470551,0.656,2018/9/17,37,2018,1.1928,1.579108831
159.1399994,157.9100037,158.5800018,158.1699982,1104600,154.3934479,0.095,2018/9/18,37,2018,1.1928,1.579108831
166.6399994,162.75,162.75,164.3699951,2689100,160.4454193,3.92,2018/9/19,37,2018,1.1928,1.579108831
166.6799927,163.9299927,165.3699951,166.2100067,1624200,162.2415009,1.119,2018/9/20,37,2018,1.1928,1.579108831
167.9499969,165.75,166.9700012,166.5,2323000,162.5245819,0.174,2018/9/21,37,2018,1.1928,1.579108831
167.25,163.9199982,165.9900055,164,1609000,160.0842743,-1.502,2018/9/24,38,2018,-0.7018,0.548649433
164.8099976,162.8800049,163.7400055,163.0599976,1273900,159.1667328,-0.573,2018/9/25,38,2018,-0.7018,0.548649433
164.2700043,161.8999939,162.7100067,162.5800018,1309300,158.6981812,-0.294,2018/9/26,38,2018,-0.7018,0.548649433
163.7899933,161.9400024,163,162.3300018,1314300,158.4541626,-0.154,2018/9/27,38,2018,-0.7018,0.548649433
162.1399994,160.1100006,160.6999969,160.7299957,1302400,156.892334,-0.986,2018/9/28,38,2018,-0.7018,0.548649433
169.1000061,165.2899933,165.5800018,168.8699951,2329700,164.8380127,5.064,2018/10/1,39,2018,0.4596,2.614411081
169.2599945,165.4299927,166.2599945,169.0299988,1652300,164.9941711,0.095,2018/10/2,39,2018,0.4596,2.614411081
169.75,167.1799927,169.75,167.5700073,950500,163.5690308,-0.864,2018/10/3,39,2018,0.4596,2.614411081
167,163.3800049,166.8200073,165.8300018,1720100,161.8705597,-1.038,2018/10/4,39,2018,0.4596,2.614411081
165.7400055,163.6499939,164.1499939,164.2400055,1538700,160.3185272,-0.959,2018/10/5,39,2018,0.4596,2.614411081
164.9100037,162.8699951,163.4900055,164.3099976,1109000,160.3868713,0.043,2018/10/8,40,2018,-0.9836,1.576578828
163.7400055,161,162.8999939,161.1799927,1510400,157.3315887,-1.905,2018/10/9,40,2018,-0.9836,1.576578828
161.6000061,157.9400024,161.2100067,158.0099945,2222200,154.2373047,-1.967,2018/10/10,40,2018,-0.9836,1.576578828
158.2100067,153.7700043,157.9299927,154.2599945,1977000,150.576828,-2.373,2018/10/11,40,2018,-0.9836,1.576578828
157.7799988,155.3300018,156.8200073,156.2400055,1840700,152.509552,1.284,2018/10/12,40,2018,-0.9836,1.576578828
159.2899933,155.9900055,156.6100006,156.7899933,2161500,153.046402,0.352,2018/10/15,41,2018,0.4652,1.351865637
160.8399963,157.2200012,157.7200012,160.6699982,1297500,156.8337708,2.475,2018/10/16,41,2018,0.4652,1.351865637
162.25,159.0899963,161.6999969,159.7899933,1540700,155.9747772,-0.548,2018/10/17,41,2018,0.4652,1.351865637
167.5200043,159.4799957,167.0800018,161.3600006,3739600,157.5072937,0.983,2018/10/18,41,2018,0.4652,1.351865637
163.0599976,159.2899933,161.4600067,159.8500061,3012000,156.0333862,-0.936,2018/10/19,41,2018,0.4652,1.351865637
168.9499969,160.5200043,165.2299957,166.8800049,7591100,162.8955231,4.398,2018/10/22,42,2018,0.657,2.669117644
165.9400024,161.6000061,164.8399963,164.1699982,4959200,160.2502136,-1.624,2018/10/23,42,2018,0.657,2.669117644
164,160.7799988,161.7400055,161.2299957,5610900,157.3804016,-1.791,2018/10/24,42,2018,0.657,2.669117644
166.3600006,162.4299927,162.7599945,165,5105400,161.0603943,2.338,2018/10/25,42,2018,0.657,2.669117644
167.1100006,163.4400024,163.7100067,164.9400024,35352000,161.0018463,-0.036,2018/10/26,42,2018,0.657,2.669117644
169.1600037,164.5899963,166.2200012,165.4900055,14032500,161.5387115,0.333,2018/10/29,43,2018,-0.621,1.125020666
167.6699982,162.7400055,166.1100006,164.5,57375600,160.5723267,-0.598,2018/10/30,43,2018,-0.621,1.125020666
165.6000061,161.3099976,161.7400055,165.4700012,18032200,161.519165,0.59,2018/10/31,43,2018,-0.621,1.125020666
165.4799957,161.9400024,164.6600037,162,11423500,158.1320343,-2.097,2018/11/1,43,2018,-0.621,1.125020666
161.8099976,155.4400024,160.6600037,159.8399963,6835100,156.0235901,-1.333,2018/11/2,43,2018,-0.621,1.125020666
162.1900024,157.4499969,157.6499939,161.9900055,4477400,158.1222687,1.345,2018/11/5,44,2018,0.2222,1.807277289
166.3500061,161.6699982,161.8300018,165.5299988,2510600,161.5777435,2.185,2018/11/6,44,2018,0.2222,1.807277289
166.8500061,164.2299957,164.5399933,166.8500061,7626300,162.8662262,0.797,2018/11/7,44,2018,0.2222,1.807277289
166.1499939,162.9299927,164.5,165.3000031,4010000,161.353241,-0.929,2018/11/8,44,2018,0.2222,1.807277289
163.9400024,160.5500031,162.9900055,161.5200043,3249100,157.6634827,-2.287,2018/11/9,44,2018,0.2222,1.807277289
